calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,solar_radiation,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure,cloud_cover
2016-09-30,29.0,31.8,27.3,0.0,10.9,,,,3.1,32.2,1011.7,80,1012.4,
2016-10-01,28.6,32.3,25.9,21.0,8.7,,,,3.3,31.4,1013.1,81,1013.8,
2016-10-02,29.0,31.4,27.1,0.0,10.0,,,,4.4,31.5,1010.2,79,1010.9,
2016-10-03,28.0,30.0,26.4,51.5,0.4,,,,9.1,33.8,995.9,90,996.6,
2016-10-04,27.5,29.2,26.5,37.0,0.0,,,,10.6,33.2,997.8,90,998.5,
2016-10-05,27.9,30.8,25.0,0.0,6.3,,,,2.5,33.0,1010.7,88,1011.4,
2016-10-06,28.5,31.3,27.2,1.0,9.1,,,,3.5,33.5,1013.6,86,1014.3,
2016-10-07,27.9,31.5,24.6,6.5,7.8,,,,5.1,31.0,1013.7,82,1014.4,
2016-10-08,28.4,31.0,25.7,0.0,7.3,,,,5.5,32.2,1011.6,84,1012.3,
2016-10-09,27.5,29.5,26.5,0.5,1.3,,,,3.7,30.8,1010.5,84,1011.2,
2016-10-10,25.8,26.9,24.4,38.0,0.0,,,,3.7,29.4,1011.3,89,1012.0,
2016-10-11,26.6,29.9,25.0,15.5,1.6,,,,2.6,30.4,1011.6,88,1012.3,
2016-10-12,26.9,28.9,25.1,0.0,3.3,,,,4.1,28.6,1012.5,81,1013.2,
2016-10-13,26.9,29.4,25.6,1.0,1.6,,,,5.3,29.1,1012.4,82,1013.1,
2016-10-14,26.7,29.0,24.6,29.5,1.3,,,,6.0,29.5,1012.7,84,1013.4,
2016-10-15,27.3,30.3,25.6,7.0,3.0,,,,5.3,30.5,1013.4,84,1014.1,
2016-10-16,27.8,30.7,25.9,,6.9,,,,2.7,32.3,1013.7,87,1014.4,
2016-10-17,27.8,30.6,25.7,3.5,8.8,,,,3.1,31.8,1013.6,86,1014.3,
2016-10-18,28.1,30.9,26.5,,7.1,,,,4.1,31.9,1013.6,84,1014.3,
2016-10-19,28.0,30.7,26.6,0.5,7.1,,,,3.9,32.1,1012.4,85,1013.1,
2016-10-20,28.5,31.1,26.6,0.0,6.1,,,,3.9,33.3,1011.7,86,1012.4,
2016-10-21,28.7,31.2,27.3,0.0,8.8,,,,3.5,34.5,1011.9,88,1012.6,
2016-10-22,28.5,30.8,27.2,1.5,8.1,,,,3.9,33.1,1010.7,85,1011.4,
2016-10-23,27.8,31.1,25.8,1.5,5.2,,,,5.5,31.2,1007.9,84,1008.6,
2016-10-24,27.1,29.5,25.6,1.5,5.9,,,,4.2,27.2,1010.9,76,1011.6,
2016-10-25,26.8,30.2,23.7,,8.7,,,,1.6,29.1,1013.5,83,1014.2,
2016-10-26,27.0,30.7,24.0,0.0,8.7,,,,1.9,29.8,1015.9,84,1016.6,
2016-10-27,26.7,30.0,24.4,0.0,3.3,,,,1.4,30.0,1016.4,86,1017.1,
2016-10-28,27.0,30.7,24.0,,7.3,,,,1.7,29.3,1015.5,83,1016.2,
2016-10-29,25.9,28.0,24.8,0.0,2.6,,,,7.0,24.4,1018.3,73,1019.0,
2016-10-30,25.0,27.4,23.8,0.0,3.4,,,,4.9,20.7,1021.0,66,1021.7,
2016-10-31,25.7,29.4,21.5,,9.9,,,,3.1,24.0,1018.8,73,1019.5,
2016-11-01,24.2,26.0,21.8,0.5,0.7,,,,6.8,21.5,1019.6,71,1020.3,
2016-11-02,22.9,25.0,21.5,0.0,3.5,,,,5.7,16.7,1019.7,60,1020.4,
2016-11-03,23.0,25.8,21.6,0.0,6.2,,,,6.2,16.4,1018.0,58,1018.7,
2016-11-04,23.5,26.2,21.5,,4.4,,,,4.4,16.6,1014.6,57,1015.3,
2016-11-05,24.1,28.0,20.0,,8.1,,,,2.0,19.4,1012.8,65,1013.5,
2016-11-06,23.9,28.1,19.3,,8.2,,,,3.0,19.3,1016.1,66,1016.8,
2016-11-07,24.5,27.9,22.2,,10.1,,,,3.3,17.7,1017.9,58,1018.6,
2016-11-08,23.5,27.5,20.2,3.0,5.1,,,,1.7,20.0,1016.4,70,1017.1,
2016-11-09,21.9,22.6,20.3,8.0,0.0,,,,6.6,19.1,1017.5,73,1018.2,
2016-11-10,22.8,25.5,21.3,1.0,0.4,,,,3.7,20.2,1016.7,73,1017.4,
2016-11-11,22.2,24.9,20.9,,5.2,,,,4.1,15.3,1019.1,57,1019.8,
2016-11-12,23.1,26.6,20.5,,8.7,,,,3.2,17.0,1019.9,60,1020.6,
2016-11-13,24.7,27.8,22.1,,10.0,,,,3.0,20.7,1018.3,67,1019.0,
2016-11-14,25.0,29.3,21.5,,8.4,,,,2.0,25.4,1015.3,81,1016.0,
2016-11-15,24.1,27.0,21.2,1.0,3.4,,,,3.7,23.3,1016.1,78,1016.8,
2016-11-16,23.6,26.5,22.2,,7.0,,,,3.1,18.9,1017.8,65,1018.5,
2016-11-17,22.9,26.7,17.4,,8.3,,,,2.2,19.9,1017.8,72,1018.5,
2016-11-18,25.2,28.5,21.9,,6.9,,,,2.5,24.3,1016.4,76,1017.1,
2016-11-19,24.9,28.1,21.9,9.0,0.6,,,,2.3,27.1,1015.6,86,1016.3,
2016-11-20,24.0,27.1,21.9,5.5,0.2,,,,2.4,27.0,1015.1,90,1015.8,
2016-11-21,23.1,26.4,20.1,17.0,1.0,,,,2.7,25.3,1013.6,90,1014.3,
2016-11-22,23.6,26.9,19.6,0.0,1.4,,,,3.4,23.1,1014.4,80,1015.1,
2016-11-23,21.5,24.6,19.4,23.0,0.0,,,,6.0,21.8,1017.3,85,1018.0,
2016-11-24,19.2,20.7,17.9,1.5,0.7,,,,6.5,16.0,1020.0,72,1020.7,
2016-11-25,21.0,23.4,19.0,0.0,6.0,,,,4.0,14.7,1020.3,59,1021.0,
2016-11-26,23.3,26.2,20.7,,3.8,,,,4.5,19.1,1017.2,66,1017.9,
2016-11-27,21.2,25.3,19.0,44.0,0.0,,,,5.8,21.3,1015.0,84,1015.7,
2016-11-28,20.7,21.8,19.9,0.0,0.0,,,,6.5,15.0,1021.0,61,1021.7,
2016-11-29,21.0,23.7,19.4,0.0,5.2,,,,4.7,14.2,1024.4,57,1025.1,
2016-11-30,22.4,24.9,20.5,0.0,2.1,,,,3.0,18.4,1021.9,68,1022.6,
2016-12-01,21.2,23.4,19.8,29.0,0.0,,,,3.9,21.6,1021.1,86,1021.8,
2016-12-02,22.0,24.4,20.0,0.0,4.0,,,,5.3,18.2,1022.9,69,1023.6,
2016-12-03,22.8,25.1,21.4,,3.8,,,,4.1,18.6,1021.4,67,1022.1,
2016-12-04,24.1,27.0,22.1,29.0,1.2,,,,3.3,24.8,1016.9,82,1017.6,
2016-12-05,23.3,25.4,22.4,5.0,0.8,,,,3.5,23.8,1016.4,83,1017.1,
2016-12-06,20.7,23.0,19.2,0.0,0.2,,,,6.1,15.0,1020.3,61,1021.0,
2016-12-07,20.5,22.7,18.9,,1.9,,,,3.4,13.9,1019.2,58,1019.9,
2016-12-08,21.2,23.9,19.7,,4.0,,,,3.7,15.3,1016.2,61,1016.9,
2016-12-09,22.3,25.3,20.2,,5.6,,,,3.5,16.2,1015.9,61,1016.6,
2016-12-10,21.7,24.1,20.1,0.0,6.2,,,,3.9,15.1,1018.0,58,1018.7,
2016-12-11,21.2,23.9,20.0,,4.8,,,,4.7,14.4,1018.9,57,1019.6,
2016-12-12,22.7,25.7,19.7,0.0,6.0,,,,5.0,17.8,1016.9,64,1017.6,
2016-12-13,23.2,26.6,21.1,0.5,5.9,,,,4.7,20.5,1012.5,72,1013.2,
2016-12-14,19.3,21.8,15.5,0.0,1.9,,,,7.1,13.8,1017.2,62,1017.9,
2016-12-15,16.7,18.7,15.0,0.0,1.5,,,,6.2,10.7,1021.5,56,1022.3,
2016-12-16,16.3,18.8,14.8,0.0,3.0,,,,6.3,9.8,1024.5,53,1025.3,
2016-12-17,18.4,21.2,15.7,0.0,3.1,,,,4.2,10.6,1025.7,50,1026.5,
2016-12-18,21.2,24.1,18.6,0.0,7.2,,,,4.7,15.0,1024.1,59,1024.8,
2016-12-19,23.2,26.4,20.9,,8.3,,,,3.6,20.2,1020.5,71,1021.2,
2016-12-20,23.5,25.2,22.1,2.5,0.5,,,,4.9,22.0,1020.0,76,1020.7,
2016-12-21,24.0,26.3,22.6,,3.4,,,,6.9,22.0,1019.4,74,1020.1,
2016-12-22,21.9,24.9,18.3,11.5,0.0,,,,5.5,21.6,1016.5,82,1017.2,
2016-12-23,18.3,20.5,16.7,0.0,4.8,,,,6.4,12.3,1021.2,58,1021.9,
2016-12-24,18.8,21.7,16.5,0.0,3.8,,,,4.5,12.2,1022.4,56,1023.1,
2016-12-25,21.1,23.8,18.8,0.0,6.1,,,,4.6,15.4,1021.4,62,1022.1,
2016-12-26,22.3,25.6,18.9,,8.0,,,,3.9,18.4,1017.5,69,1018.2,
2016-12-27,17.9,21.5,15.7,0.0,0.0,,,,6.7,15.9,1018.1,77,1018.8,
2016-12-28,16.9,18.4,15.1,0.5,0.6,,,,4.9,11.8,1021.2,61,1022.0,
2016-12-29,17.6,20.0,15.8,1.0,1.3,,,,5.6,13.6,1023.4,67,1024.2,
2016-12-30,18.5,20.6,16.8,0.0,1.9,,,,4.3,11.8,1025.0,56,1025.7,
2016-12-31,19.8,22.8,14.4,,8.0,,,,3.4,13.4,1024.7,58,1025.4,
2017-01-01,21.1,23.8,18.9,,9.2,,,,4.1,15.1,1023.5,61,1024.2,
2017-01-02,22.1,25.2,19.5,,5.9,,,,3.3,17.0,1020.5,64,1021.2,
2017-01-03,20.6,21.9,18.2,2.0,0.0,,,,2.4,19.3,1020.3,80,1021.0,
2017-01-04,20.8,23.1,17.9,0.5,0.1,,,,2.1,19.8,1019.1,81,1019.8,
2017-01-05,20.9,24.3,18.0,3.0,2.1,,,,2.7,21.7,1016.7,88,1017.4,
2017-01-06,22.2,25.0,20.2,12.5,1.9,,,,3.1,22.4,1014.6,84,1015.3,
2017-01-07,21.1,24.8,17.7,0.0,1.4,,,,1.5,21.6,1012.6,87,1013.3,
2017-01-08,21.0,24.0,18.8,4.5,1.3,,,,5.0,18.8,1011.7,75,1012.4,
2017-01-09,18.7,19.9,17.5,0.0,0.3,,,,5.0,13.3,1015.9,61,1016.6,
2017-01-10,18.0,18.9,16.8,0.0,0.3,,,,3.9,12.7,1019.6,62,1020.3,
2017-01-11,18.0,19.3,16.9,0.0,0.4,,,,3.6,13.3,1020.6,64,1021.3,
2017-01-12,18.2,19.5,17.0,17.5,0.0,,,,2.6,17.3,1016.2,83,1016.9,
2017-01-13,16.9,17.7,15.7,15.0,0.0,,,,5.9,14.9,1014.6,78,1015.3,
2017-01-14,16.2,17.3,15.4,0.0,0.1,,,,6.1,10.5,1018.4,57,1019.2,
2017-01-15,15.6,17.3,14.0,0.0,0.4,,,,5.8,10.4,1020.8,59,1021.6,
2017-01-16,15.8,18.1,14.8,0.0,0.3,,,,4.4,10.7,1021.8,60,1022.6,
2017-01-17,18.1,20.8,15.2,0.0,2.9,,,,3.0,12.1,1023.6,58,1024.4,
2017-01-18,20.2,22.6,17.4,5.5,0.1,,,,4.7,18.9,1021.2,80,1021.9,
2017-01-19,20.1,23.1,16.6,1.0,3.3,,,,3.2,19.4,1018.1,83,1018.8,
2017-01-20,16.0,19.6,13.4,0.0,0.0,,,,6.8,12.3,1021.8,67,1022.6,
2017-01-21,14.7,16.3,13.5,4.5,0.0,,,,3.3,11.3,1024.6,68,1025.4,
2017-01-22,14.9,17.2,13.3,0.0,3.9,,,,5.5,10.1,1026.0,60,1026.8,
2017-01-23,14.3,16.8,13.7,0.0,0.9,,,,5.2,9.2,1027.9,56,1028.7,
2017-01-24,15.6,18.2,13.8,0.0,4.5,,,,3.8,9.1,1028.7,51,1029.5,
2017-01-25,16.3,18.6,15.0,0.0,1.0,,,,4.1,10.3,1026.9,56,1027.7,
2017-01-26,17.0,20.1,14.3,0.5,6.0,,,,4.3,11.6,1025.0,60,1025.8,
2017-01-27,18.5,23.0,12.0,,9.3,,,,2.7,12.0,1023.8,57,1024.5,
2017-01-28,21.0,24.2,18.7,0.0,7.2,,,,4.4,14.7,1021.4,59,1022.1,
2017-01-29,21.6,24.3,17.8,2.5,5.5,,,,4.2,19.3,1019.0,75,1019.7,
2017-01-30,18.4,22.9,15.6,5.5,0.2,,,,5.3,17.3,1019.7,81,1020.4,
2017-01-31,17.1,18.2,15.6,0.0,0.3,,,,3.8,12.7,1021.8,65,1022.5,
2017-02-01,17.6,20.0,15.1,1.0,0.1,,,,4.3,14.5,1022.2,72,1022.9,
2017-02-02,17.1,20.1,15.3,0.0,1.1,,,,5.2,11.5,1023.9,60,1024.7,
2017-02-03,18.1,20.8,16.4,,4.9,,,,3.7,11.4,1022.1,55,1022.9,
2017-02-04,19.6,22.2,16.1,,1.7,,,,4.1,13.9,1018.0,61,1018.7,
2017-02-05,20.5,23.9,18.4,0.5,0.2,,,,5.5,17.3,1014.0,72,1014.7,
2017-02-06,17.3,19.8,15.9,,1.7,,,,6.1,12.1,1017.4,61,1018.1,
2017-02-07,17.7,19.4,15.9,0.0,0.3,,,,4.0,12.2,1018.3,60,1019.1,
2017-02-08,18.0,21.8,13.7,0.0,2.9,,,,1.5,15.0,1014.7,73,1015.4,
2017-02-09,13.5,17.7,11.2,7.5,0.0,,,,7.7,11.1,1015.4,71,1016.2,
2017-02-10,11.9,13.6,11.4,0.0,0.3,,,,6.9,7.4,1020.3,53,1021.1,
2017-02-11,12.2,13.6,11.1,0.0,0.2,,,,6.5,7.5,1024.4,53,1025.2,
2017-02-12,13.9,16.9,11.0,0.0,7.0,,,,4.6,8.1,1026.8,51,1027.6,
2017-02-13,15.0,17.9,11.9,,6.9,,,,3.9,7.6,1028.4,45,1029.2,
2017-02-14,16.4,19.8,13.3,0.0,6.9,,,,3.2,8.7,1030.2,47,1031.0,
2017-02-15,16.6,20.1,12.2,,6.5,,,,2.3,9.5,1028.6,51,1029.4,
2017-02-16,18.6,22.3,11.4,,9.3,,,,3.7,12.8,1023.7,60,1024.4,
2017-02-17,21.0,23.8,18.3,0.0,1.7,,,,3.0,19.2,1021.3,77,1022.0,
2017-02-18,19.3,22.6,17.1,0.0,2.4,,,,4.6,16.0,1022.0,71,1022.7,
2017-02-19,18.4,20.8,15.6,0.0,9.4,,,,4.7,12.3,1020.8,58,1021.6,
2017-02-20,20.7,22.5,18.3,7.5,0.5,,,,4.8,19.8,1016.3,81,1017.0,
2017-02-21,18.9,20.8,17.1,3.0,3.6,,,,5.3,15.6,1021.2,72,1022.0,
2017-02-22,21.4,24.1,19.2,73.5,1.7,,,,6.6,21.1,1017.1,83,1017.8,
2017-02-23,16.8,21.7,14.3,17.0,0.0,,,,6.3,16.1,1016.7,83,1017.4,
2017-02-24,14.6,15.4,13.3,3.0,0.0,,,,5.1,12.4,1020.7,74,1021.5,
2017-02-25,15.6,17.1,14.6,7.5,0.0,,,,4.1,14.2,1019.5,80,1020.3,
2017-02-26,16.4,18.2,14.9,24.5,0.0,,,,6.1,15.6,1018.1,84,1018.9,
2017-02-27,17.3,20.1,15.8,0.0,1.5,,,,4.6,13.2,1021.5,67,1022.3,
2017-02-28,16.2,17.0,15.4,0.5,0.0,,,,2.3,12.3,1020.8,67,1021.6,
2017-03-01,16.9,20.0,14.7,8.0,2.1,,,,3.4,13.9,1016.4,73,1017.2,
2017-03-02,15.5,18.2,13.0,0.0,3.1,,,,6.4,9.4,1018.5,53,1019.2,
2017-03-03,14.2,18.0,10.5,0.0,2.4,,,,2.4,9.6,1019.1,60,1019.8,
2017-03-04,16.3,21.1,10.3,0.0,5.9,,,,2.3,12.5,1016.7,68,1017.4,
2017-03-05,20.9,24.5,18.3,8.0,4.7,,,,5.6,17.3,1012.9,70,1013.6,
2017-03-06,17.8,21.9,15.3,19.0,0.0,,,,6.2,16.5,1011.6,80,1012.3,
2017-03-07,15.7,18.1,13.9,0.0,4.5,,,,4.2,10.2,1016.1,57,1016.9,
2017-03-08,15.9,18.8,14.5,0.0,1.8,,,,4.0,9.6,1018.0,54,1018.8,
2017-03-09,15.3,17.6,13.8,0.0,1.6,,,,3.9,8.3,1019.3,48,1020.1,
2017-03-10,14.4,16.6,10.5,8.0,0.0,,,,4.1,11.2,1018.0,68,1018.8,
2017-03-11,16.5,18.5,13.7,31.0,0.0,,,,5.5,15.7,1017.1,84,1017.9,
2017-03-12,20.4,23.3,17.8,0.0,9.7,,,,5.1,17.4,1015.7,73,1016.4,
2017-03-13,21.2,22.4,20.3,3.0,0.0,,,,5.3,21.7,1009.6,86,1010.3,
2017-03-14,17.2,20.7,15.9,6.5,0.0,,,,6.2,14.8,1014.2,75,1015.0,
2017-03-15,16.4,19.3,13.5,,8.8,,,,5.3,10.3,1018.6,55,1019.4,
2017-03-16,16.5,19.5,12.3,0.0,0.0,,,,1.3,14.0,1017.2,75,1018.0,
2017-03-17,18.3,20.6,15.9,1.0,0.0,,,,1.7,18.3,1018.4,87,1019.2,
2017-03-18,21.3,24.4,18.8,43.0,1.0,,,,4.5,21.9,1018.5,86,1019.2,
2017-03-19,20.3,22.0,18.9,3.0,0.4,,,,1.8,21.4,1018.2,90,1018.9,
2017-03-20,22.1,26.1,18.2,0.0,4.3,,,,3.3,22.7,1014.7,86,1015.4,
2017-03-21,18.6,22.9,16.9,6.5,0.6,,,,5.8,15.7,1016.3,72,1017.0,
2017-03-22,18.6,21.6,16.4,0.0,2.6,,,,3.4,13.9,1016.9,65,1017.6,
2017-03-23,21.0,23.5,19.4,5.5,1.3,,,,5.9,18.7,1013.2,75,1013.9,
2017-03-24,20.6,23.8,18.0,0.0,4.7,,,,3.0,16.9,1015.5,69,1016.2,
2017-03-25,18.9,20.8,16.9,1.0,0.1,,,,5.2,17.2,1014.9,78,1015.6,
2017-03-26,16.8,19.4,14.7,0.5,1.6,,,,5.5,10.9,1020.0,58,1020.8,
2017-03-27,17.5,20.6,15.5,,9.0,,,,5.0,8.5,1024.3,42,1025.1,
2017-03-28,18.1,21.3,15.1,,9.7,,,,3.9,10.0,1023.2,48,1024.0,
2017-03-29,20.5,24.0,15.8,,5.8,,,,4.2,15.1,1021.9,62,1022.6,
2017-03-30,22.3,24.9,20.3,,5.1,,,,4.0,19.1,1019.4,71,1020.1,
2017-03-31,21.0,26.0,16.5,6.0,2.8,,,,6.2,20.0,1013.0,81,1013.7,
2017-04-01,15.9,18.1,14.0,2.5,0.5,,,,6.4,12.2,1016.3,67,1017.0,
2017-04-02,16.2,19.9,13.6,,10.8,,,,5.4,8.3,1021.0,46,1021.7,
2017-04-03,18.3,22.0,15.1,,11.0,,,,3.1,10.8,1023.0,52,1023.7,
2017-04-04,19.0,23.2,13.4,,9.6,,,,4.3,13.0,1022.9,60,1023.6,
2017-04-05,21.9,25.3,19.6,0.0,6.3,,,,7.3,16.7,1019.4,63,1020.1,
2017-04-06,22.8,25.3,21.3,0.0,2.3,,,,7.0,21.5,1016.4,77,1017.1,
2017-04-07,23.0,25.1,22.0,0.0,0.3,,,,4.6,23.4,1014.8,84,1015.5,
2017-04-08,23.8,26.4,22.2,0.0,2.6,,,,4.6,25.4,1013.5,87,1014.2,
2017-04-09,23.9,27.0,22.0,0.0,3.3,,,,3.7,25.5,1011.0,86,1011.7,
2017-04-10,24.3,26.4,22.5,0.5,0.7,,,,6.3,27.3,1006.2,90,1006.9,
2017-04-11,21.3,24.3,19.0,1.5,0.0,,,,3.9,21.7,1007.6,84,1008.3,
2017-04-12,18.6,20.9,15.5,1.0,1.8,,,,4.3,14.3,1013.9,67,1014.6,
2017-04-13,21.0,24.1,18.6,0.0,7.1,,,,4.2,14.4,1017.9,58,1018.6,
2017-04-14,22.2,25.3,19.6,0.0,8.0,,,,4.4,18.3,1016.7,68,1017.4,
2017-04-15,23.0,25.5,21.8,1.5,0.9,,,,4.7,25.1,1016.1,89,1016.8,
2017-04-16,23.5,24.4,22.8,0.0,0.0,,,,4.4,26.5,1015.3,91,1016.0,
2017-04-17,24.6,26.2,23.2,0.0,0.1,,,,5.7,27.5,1010.2,89,1010.9,
2017-04-18,22.2,25.1,19.5,73.0,0.2,,,,2.8,25.0,1007.1,94,1007.8,
2017-04-19,23.3,26.2,19.7,0.0,8.9,,,,3.4,22.9,1011.4,81,1012.1,
2017-04-20,24.6,28.2,22.2,0.0,2.8,,,,4.7,26.9,1009.8,86,1010.5,
2017-04-21,24.0,27.5,21.1,0.0,6.8,,,,3.0,23.5,1008.0,79,1008.7,
2017-04-22,19.6,21.2,18.0,22.5,0.0,,,,5.5,18.4,1010.0,81,1010.7,
2017-04-23,21.9,25.2,19.8,0.0,10.2,,,,3.2,15.9,1014.6,60,1015.3,
2017-04-24,22.7,25.7,17.8,,11.3,,,,3.9,18.4,1016.6,67,1017.3,
2017-04-25,23.5,26.1,22.1,,2.4,,,,6.7,23.0,1016.0,80,1016.7,
2017-04-26,23.7,26.7,21.7,6.5,1.4,,,,5.9,26.0,1010.3,89,1011.0,
2017-04-27,19.7,22.4,16.4,16.5,0.0,,,,6.1,19.0,1010.9,82,1011.6,
2017-04-28,19.8,23.4,14.9,0.0,8.3,,,,4.3,12.3,1012.8,54,1013.5,
2017-04-29,18.6,23.7,13.3,0.0,12.2,,,,1.9,12.2,1014.5,59,1015.2,
2017-04-30,19.5,24.9,13.5,,8.9,,,,2.4,14.2,1015.4,64,1016.1,
2017-05-01,21.8,26.0,17.1,,9.5,,,,3.3,18.0,1016.1,70,1016.8,
2017-05-02,22.7,26.0,20.8,0.0,3.5,,,,5.0,21.3,1015.3,77,1016.0,
2017-05-03,22.8,23.7,21.9,0.5,0.0,,,,3.8,25.4,1012.6,92,1013.3,
2017-05-04,24.5,28.9,19.8,0.0,9.5,,,,1.8,25.9,1012.2,85,1012.9,
2017-05-05,26.3,29.4,24.5,0.0,2.4,,,,3.2,30.0,1014.4,88,1015.1,
2017-05-06,24.2,25.7,22.6,24.0,0.1,,,,2.6,27.2,1015.4,90,1016.1,
2017-05-07,23.1,26.4,21.8,5.5,4.4,,,,3.5,23.2,1015.1,83,1015.8,
2017-05-08,24.0,26.9,20.9,,9.2,,,,3.6,24.0,1013.5,80,1014.2,
2017-05-09,26.3,29.5,24.0,0.0,4.4,,,,4.9,28.9,1011.9,85,1012.6,
2017-05-10,24.8,27.8,23.0,2.5,0.8,,,,2.9,22.5,1016.0,72,1016.7,
2017-05-11,26.1,28.9,23.8,0.0,2.9,,,,4.2,27.1,1016.1,80,1016.8,
2017-05-12,27.1,30.3,25.1,,8.5,,,,5.0,30.7,1012.0,86,1012.7,
2017-05-13,24.6,26.7,21.9,55.5,0.0,,,,4.0,28.7,1008.7,92,1009.4,
2017-05-14,25.2,29.5,22.8,0.0,4.1,,,,1.6,27.5,1010.5,86,1011.2,
2017-05-15,25.3,28.7,21.8,0.0,6.9,,,,2.5,27.5,1010.9,86,1011.6,
2017-05-16,21.7,24.9,19.8,118.5,0.0,,,,5.0,24.3,1007.0,93,1007.7,
2017-05-17,22.4,24.9,20.8,0.5,3.0,,,,4.4,19.8,1009.4,74,1010.1,
2017-05-18,23.3,26.2,21.6,,9.2,,,,3.8,18.6,1014.5,65,1015.2,
2017-05-19,23.5,26.4,19.1,,9.7,,,,3.6,18.8,1014.9,65,1015.6,
2017-05-20,23.6,25.0,23.0,,0.0,,,,5.0,21.1,1012.0,73,1012.7,
2017-05-21,24.7,28.4,22.7,0.5,0.9,,,,4.8,24.6,1009.1,79,1009.8,
2017-05-22,24.9,27.6,22.6,2.0,3.7,,,,3.9,26.2,1008.9,83,1009.6,
2017-05-23,25.5,28.6,23.0,0.0,5.6,,,,2.8,27.4,1008.4,84,1009.1,
2017-05-24,26.0,29.0,24.5,2.0,3.1,,,,4.2,27.8,1005.5,83,1006.2,
2017-05-25,25.2,27.4,24.3,0.0,1.2,,,,5.0,26.0,1005.0,81,1005.7,
2017-05-26,25.3,27.9,24.0,0.0,4.7,,,,3.4,22.1,1009.2,69,1009.9,
2017-05-27,23.9,26.5,21.9,0.0,2.4,,,,2.6,19.7,1011.7,67,1012.4,
2017-05-28,20.2,22.5,18.1,18.5,0.0,,,,2.8,20.2,1012.9,86,1013.6,
2017-05-29,24.5,27.6,21.6,,7.2,,,,4.5,23.6,1011.3,77,1012.0,
2017-05-30,25.1,28.0,23.5,0.0,3.3,,,,2.8,26.3,1010.1,83,1010.8,
2017-05-31,24.1,26.1,22.8,10.0,2.4,,,,1.6,27.0,1005.2,90,1005.9,
