calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,solar_radiation,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure,cloud_cover
2016-11-29,5.5,8.9,1.2,5.0,1.4,,0,0,1.3,,,,,
2016-11-30,4.8,7.5,0.9,0.5,1.4,,0,0,1.2,,,,,
2016-12-01,8.0,11.4,3.8,1.0,0.2,,0,0,1.2,,,,,
2016-12-02,5.2,12.4,-0.4,0.0,5.1,,0,0,1.3,,,,,
2016-12-03,4.6,14.1,-1.1,0.0,7.4,,0,0,0.8,,,,,
2016-12-04,6.1,11.1,-0.5,12.5,1.4,,0,0,0.7,,,,,
2016-12-05,6.8,12.3,2.8,0.0,1.5,,0,0,0.8,,,,,
2016-12-06,4.5,8.7,1.4,4.0,0.8,,0,0,1.4,,,,,
2016-12-07,2.2,6.4,-1.0,3.5,0.9,,0,0,0.7,,,,,
2016-12-08,3.6,8.7,-0.1,4.0,3.2,,0,0,1.0,,,,,
2016-12-09,5.0,11.3,0.5,3.5,3.0,,0,0,1.3,,,,,
2016-12-10,3.7,8.1,1.4,2.5,1.6,,0,0,1.0,,,,,
2016-12-11,2.4,5.3,-0.6,2.0,0.7,,0,0,1.3,,,,,
2016-12-12,2.1,6.2,-2.1,0.5,3.4,,0,0,0.8,,,,,
2016-12-13,5.9,8.4,3.2,26.5,0.0,,0,0,0.7,,,,,
2016-12-14,2.7,7.8,0.0,4.0,0.9,,0,0,3.3,,,,,
2016-12-15,1.0,4.5,-1.1,2.5,1.4,,1,1,1.0,,,,,
2016-12-16,-0.9,1.3,-2.8,12.0,0.9,,19,20,1.3,,,,,
2016-12-17,-0.1,3.2,-3.3,0.5,1.1,,10,1,0.5,,,,,
2016-12-18,1.4,9.1,-1.4,0.0,5.6,,5,0,0.8,,,,,
2016-12-19,3.5,13.0,-2.2,0.0,6.2,,0,0,0.9,,,,,
2016-12-20,6.3,11.3,2.9,2.5,0.5,,0,0,0.6,,,,,
2016-12-21,7.4,13.6,0.8,0.0,5.3,,0,0,1.5,,,,,
2016-12-22,11.8,15.6,8.0,19.5,0.0,,0,0,3.3,,,,,
2016-12-23,4.1,8.7,0.9,11.5,0.2,,0,0,1.6,,,,,
2016-12-24,2.5,6.5,0.0,2.5,3.0,,0,0,1.1,,,,,
2016-12-25,2.3,9.3,-1.3,0.0,6.1,,0,0,0.8,,,,,
2016-12-26,4.7,7.9,0.4,23.5,0.0,,0,0,1.2,,,,,
2016-12-27,4.7,9.6,-0.8,50.0,0.0,,11,11,2.4,,,,,
2016-12-28,-1.1,1.0,-3.6,6.5,1.0,,19,9,1.7,,,,,
2016-12-29,-0.8,2.7,-4.6,1.5,0.7,,10,4,1.0,,,,,
2016-12-30,0.6,4.0,-1.7,0.5,2.4,,7,0,1.1,,,,,
2016-12-31,-0.3,5.9,-3.8,0.0,4.7,,3,0,0.6,,,,,
2017-01-01,1.4,8.4,-2.6,0.0,6.3,,0,0,1.0,,,,,
2017-01-02,2.0,7.5,-3.3,0.0,1.3,,0,0,0.8,,,,,
2017-01-03,4.5,9.3,-1.5,0.0,5.5,,0,0,1.4,,,,,
2017-01-04,4.6,9.5,-2.5,0.0,3.4,,0,0,1.3,,,,,
2017-01-05,2.5,4.1,0.8,0.0,1.2,,0,0,2.2,,,,,
2017-01-06,1.6,7.4,-3.8,0.0,4.7,,0,0,1.2,,,,,
2017-01-07,1.6,8.8,-5.6,0.0,5.3,,0,0,0.7,,,,,
2017-01-08,3.7,6.4,1.4,7.0,0.0,,0,0,0.5,,,,,
2017-01-09,4.2,6.9,1.2,12.5,0.2,,0,0,1.6,,,,,
2017-01-10,2.6,9.1,-1.9,0.5,5.8,,0,0,1.4,,,,,
2017-01-11,0.6,3.3,-1.9,0.0,1.5,,0,0,1.3,,,,,
2017-01-12,0.5,3.9,-1.2,4.0,0.6,,2,3,1.2,,,,,
2017-01-13,-0.7,1.9,-3.9,10.5,1.0,,15,19,1.6,,,,,
2017-01-14,-3.5,-0.6,-5.8,21.0,0.5,,48,39,2.9,,,,,
2017-01-15,-2.7,0.0,-5.7,23.0,0.9,,53,14,1.8,,,,,
2017-01-16,-0.9,0.7,-2.2,15.5,2.2,,63,16,1.9,,,,,
2017-01-17,-0.7,2.2,-4.3,0.5,3.7,,60,1,1.2,,,,,
2017-01-18,-1.4,4.9,-8.1,0.0,5.0,,47,2,0.8,,,,,
2017-01-19,0.4,5.4,-3.2,0.0,2.3,,40,0,0.7,,,,,
2017-01-20,-0.3,2.1,-2.9,21.0,0.2,,53,25,1.3,,,,,
2017-01-21,-0.6,1.8,-2.5,7.0,2.6,,59,10,1.5,,,,,
2017-01-22,-1.6,0.9,-5.0,4.0,0.3,,57,13,1.4,,,,,
2017-01-23,-3.6,-2.5,-6.4,17.5,0.0,,78,24,1.2,,,,,
2017-01-24,-2.4,-0.4,-4.6,12.0,0.5,,88,15,1.3,,,,,
2017-01-25,-3.7,1.7,-8.6,0.0,4.2,,86,1,0.9,,,,,
2017-01-26,-4.0,4.7,-11.3,0.0,8.1,,71,2,0.7,,,,,
2017-01-27,-0.2,3.1,-5.3,2.0,0.4,,65,1,0.9,,,,,
2017-01-28,-0.8,7.2,-5.9,0.0,7.8,,59,2,,,,,,
2017-01-29,0.1,4.0,-4.3,9.5,0.5,,54,1,0.5,,,,,
2017-01-30,2.0,7.1,-1.1,15.0,0.0,,50,8,1.6,,,,,
2017-01-31,-1.7,1.8,-5.6,0.0,1.4,,49,2,,,,,,
2017-02-01,-1.5,3.7,-6.9,5.0,0.9,,48,7,1.4,,,,,
2017-02-02,1.1,4.2,-2.1,0.5,3.9,,49,2,1.9,,,,,
2017-02-03,1.8,6.6,-2.9,0.0,4.5,,43,1,1.3,,,,,
2017-02-04,1.2,10.6,-4.3,0.0,8.4,,41,0,0.8,,,,,
2017-02-05,1.7,3.8,-0.8,14.0,0.0,,38,1,0.8,,,,,
2017-02-06,0.7,2.9,-0.9,24.0,0.9,,55,22,1.9,,,,,
2017-02-07,-0.7,0.9,-3.1,0.5,0.7,,56,1,1.7,,,,,
2017-02-08,-0.4,4.0,-4.7,0.0,5.5,,46,2,0.7,,,,,
2017-02-09,0.0,2.8,-2.3,10.0,0.0,,53,16,1.4,,,,,
2017-02-10,-2.8,-1.0,-5.4,13.0,2.7,,72,23,2.5,,,,,
2017-02-11,-3.0,-1.1,-5.9,19.5,1.3,,87,28,1.9,,,,,
2017-02-12,-2.2,0.8,-5.8,3.5,2.1,,86,6,1.3,,,,,
2017-02-13,-1.3,2.7,-4.7,0.5,3.1,,73,1,1.4,,,,,
2017-02-14,-1.2,1.6,-5.3,7.0,1.7,,73,14,1.2,,,,,
2017-02-15,-0.7,5.5,-5.5,0.0,6.7,,69,0,0.9,,,,,
2017-02-16,1.0,11.8,-6.3,0.0,8.1,,63,0,0.8,,,,,
2017-02-17,3.1,7.1,1.2,4.5,0.0,,58,2,1.1,,,,,
2017-02-18,1.7,6.2,-1.1,2.5,2.4,,54,3,1.2,,,,,
2017-02-19,1.0,7.3,-3.1,1.5,7.4,,56,2,1.3,,,,,
2017-02-20,3.4,7.3,-1.4,18.0,0.6,,46,3,2.3,,,,,
2017-02-21,-1.1,1.4,-4.3,1.0,3.4,,44,4,2.6,,,,,
2017-02-22,0.0,4.8,-6.7,9.5,1.9,,42,3,1.5,,,,,
2017-02-23,3.6,7.1,0.3,21.5,0.3,,39,4,1.8,,,,,
2017-02-24,0.4,3.7,-1.6,1.5,4.6,,40,7,1.5,,,,,
2017-02-25,0.2,4.9,-4.1,0.0,2.7,,34,3,0.9,,,,,
2017-02-26,0.5,5.5,-4.0,0.5,1.8,,33,0,0.9,,,,,
2017-02-27,1.0,4.9,-3.6,0.0,7.7,,32,0,1.8,,,,,
2017-02-28,-0.3,6.8,-6.4,0.0,8.5,,29,3,1.1,,,,,
2017-03-01,0.7,9.2,-5.1,0.0,5.2,,26,0,1.0,,,,,
2017-03-02,2.0,6.6,-2.8,28.5,0.1,,23,3,1.2,,,,,
2017-03-03,1.8,6.4,-2.2,0.5,3.3,,21,1,1.3,,,,,
2017-03-04,2.6,12.1,-3.1,0.0,9.9,,19,3,0.9,,,,,
2017-03-05,2.6,10.6,-3.0,0.0,3.8,,15,0,0.6,,,,,
2017-03-06,2.1,8.2,-1.6,2.5,1.0,,12,3,1.4,,,,,
2017-03-07,-0.5,1.5,-2.7,4.5,2.0,,15,11,2.0,,,,,
2017-03-08,-1.1,2.5,-3.9,2.0,4.8,,18,6,1.4,,,,,
2017-03-09,-0.4,3.5,-3.0,1.0,1.6,,12,5,0.9,,,,,
2017-03-10,2.1,7.7,-2.2,4.0,5.9,,11,3,1.5,,,,,
2017-03-11,1.1,7.9,-3.4,0.0,8.2,,3,0,1.4,,,,,
2017-03-12,2.9,13.5,-4.4,0.0,9.9,,0,0,1.1,,,,,
2017-03-13,4.5,12.5,-0.6,0.5,2.3,,0,0,1.5,,,,,
2017-03-14,3.0,6.4,0.3,2.5,2.3,,0,0,2.4,,,,,
2017-03-15,1.1,2.4,-0.6,23.0,0.3,,12,12,2.3,,,,,
2017-03-16,2.0,5.3,-1.2,2.0,3.2,,5,0,1.4,,,,,
2017-03-17,1.9,10.0,-3.6,0.0,10.0,,0,0,1.1,,,,,
2017-03-18,2.1,10.6,-4.3,0.0,4.2,,0,0,0.8,,,,,
2017-03-19,4.3,13.7,-3.4,0.0,9.0,,0,0,1.2,,,,,
2017-03-20,5.6,13.4,-1.4,5.0,6.2,,0,0,1.4,,,,,
2017-03-21,4.2,6.5,1.6,23.0,0.0,,0,0,2.0,,,,,
2017-03-22,3.5,10.2,-0.9,0.0,7.2,,0,0,1.7,,,,,
2017-03-23,4.4,11.5,-1.2,0.5,4.8,,0,0,1.2,,,,,
2017-03-24,2.7,7.6,-2.2,0.5,9.6,,0,0,1.9,,,,,
2017-03-25,2.6,10.6,-3.2,0.0,5.9,,0,0,1.0,,,,,
2017-03-26,3.7,11.3,-3.0,0.0,4.2,,0,0,1.0,,,,,
2017-03-27,3.6,8.4,0.3,2.0,2.9,,0,0,1.4,,,,,
2017-03-28,3.3,7.4,0.0,5.5,2.5,,0,0,1.4,,,,,
2017-03-29,4.9,13.2,-0.5,0.0,3.3,,0,0,1.0,,,,,
2017-03-30,7.4,15.7,1.4,0.0,5.8,,0,0,1.7,,,,,
2017-03-31,2.3,6.2,0.3,15.0,0.0,,0,0,1.1,,,,,
2017-04-01,4.0,10.7,-0.8,0.0,4.8,,0,0,1.3,,,,,
2017-04-02,3.8,10.6,-1.4,0.0,4.9,,0,0,1.1,,,,,
2017-04-03,6.8,16.0,-3.1,0.0,11.2,,0,0,1.7,,,,,
2017-04-04,10.2,20.2,2.7,0.0,11.2,,0,0,1.6,,,,,
2017-04-05,10.0,17.1,0.7,0.0,2.7,,0,0,1.7,,,,,
2017-04-06,11.7,14.4,9.2,8.5,0.0,,0,0,3.0,,,,,
2017-04-07,13.9,16.3,11.8,3.5,0.0,,0,0,1.1,,,,,
2017-04-08,15.9,20.7,12.5,0.0,2.5,,0,0,1.3,,,,,
2017-04-09,9.9,14.5,3.6,2.5,0.0,,0,0,2.0,,,,,
2017-04-10,7.6,12.2,0.2,0.5,1.8,,0,0,1.9,,,,,
2017-04-11,9.5,11.9,8.0,21.5,0.0,,0,0,2.3,,,,,
2017-04-12,7.2,12.3,0.0,1.0,4.7,,0,0,2.0,,,,,
2017-04-13,7.7,16.3,-1.0,0.0,9.4,,0,0,1.8,,,,,
2017-04-14,11.8,20.9,0.3,0.0,11.4,,0,0,1.5,,,,,
2017-04-15,13.3,20.5,8.4,5.5,4.4,,0,0,1.2,,,,,
2017-04-16,14.2,24.8,5.2,0.0,8.3,,0,0,1.2,,,,,
2017-04-17,13.4,17.1,7.5,96.5,0.0,,0,0,2.4,,,,,
2017-04-18,12.2,18.4,8.4,0.0,5.0,,0,0,1.9,,,,,
2017-04-19,10.4,15.2,2.7,0.0,11.0,,0,0,2.3,,,,,
2017-04-20,9.5,17.3,1.0,0.0,4.3,,0,0,1.3,,,,,
2017-04-21,12.0,18.4,7.8,0.0,4.7,,0,0,1.7,,,,,
2017-04-22,9.4,14.7,1.3,0.0,11.1,,0,0,2.4,,,,,
2017-04-23,8.1,18.1,-1.6,0.0,11.6,,0,0,1.3,,,,,
2017-04-24,12.0,21.0,0.0,0.0,11.6,,0,0,1.9,,,,,
2017-04-25,13.9,19.7,10.2,2.5,4.1,,0,0,1.5,,,,,
2017-04-26,11.9,14.1,9.8,9.5,0.0,,0,0,1.0,,,,,
2017-04-27,9.5,14.8,2.7,0.0,7.9,,0,0,2.0,,,,,
2017-04-28,9.6,19.3,-0.4,0.0,11.3,,0,0,1.2,,,,,
2017-04-29,11.2,18.9,3.7,0.0,9.5,,0,0,1.6,,,,,
2017-04-30,14.5,26.2,1.4,0.0,11.5,,0,0,1.2,,,,,
2017-05-01,12.2,19.4,4.0,0.0,6.0,,0,0,1.5,,,,,
2017-05-02,11.2,23.2,0.2,0.0,11.3,,0,0,1.1,,,,,
2017-05-03,13.4,21.1,5.5,0.0,6.4,,0,0,1.7,,,,,
2017-05-04,15.6,22.9,6.4,0.0,8.8,,0,0,2.1,,,,,
2017-05-05,17.8,24.0,14.2,0.0,3.0,,0,0,1.6,,,,,
2017-05-06,16.1,21.1,10.4,4.0,3.1,,0,0,1.5,,,,,
2017-05-07,16.5,23.2,9.0,0.0,11.7,,0,0,2.0,,,,,
2017-05-08,16.4,26.3,5.7,0.0,10.1,,0,0,1.5,,,,,
2017-05-09,12.3,15.0,10.8,15.5,0.0,,0,0,1.7,,,,,
2017-05-10,13.3,18.1,10.9,3.0,0.3,,0,0,1.4,,,,,
2017-05-11,15.8,22.4,10.8,0.0,5.3,,0,0,1.1,,,,,
2017-05-12,15.4,22.4,8.8,6.5,1.0,,0,0,1.2,,,,,
2017-05-13,13.9,18.5,10.4,7.0,2.0,,0,0,1.3,,,,,
2017-05-14,15.2,24.4,7.6,0.0,9.5,,0,0,1.2,,,,,
2017-05-15,12.5,19.2,6.5,0.0,6.7,,0,0,1.3,,,,,
2017-05-16,12.6,20.0,4.6,0.0,4.7,,0,0,0.9,,,,,
2017-05-17,12.1,16.5,8.5,1.0,0.1,,0,0,0.9,,,,,
2017-05-18,13.7,23.4,4.7,0.0,12.7,,0,0,1.4,,,,,
2017-05-19,16.0,26.8,4.4,0.0,11.8,,0,0,1.3,,,,,
2017-05-20,18.2,29.0,8.4,0.0,12.3,,0,0,1.2,,,,,
2017-05-21,18.4,26.9,10.1,0.0,10.2,,0,0,1.2,,,,,
2017-05-22,17.9,27.4,10.5,0.0,12.7,,0,0,1.3,,,,,
2017-05-23,16.7,25.6,8.6,0.0,8.5,,0,0,1.3,,,,,
2017-05-24,16.1,19.5,14.3,23.0,0.0,,0,0,0.5,,,,,
2017-05-25,18.2,22.8,14.3,3.5,3.8,,0,0,1.2,,,,,
2017-05-26,14.0,18.3,7.5,0.0,5.0,,0,0,1.7,,,,,
2017-05-27,12.7,18.5,6.8,0.0,3.3,,0,0,1.5,,,,,
2017-05-28,15.0,24.0,5.0,0.0,12.8,,0,0,1.2,,,,,
2017-05-29,18.8,29.7,8.8,0.0,12.8,,0,0,1.1,,,,,
2017-05-30,20.2,30.5,11.4,0.0,9.0,,0,0,1.0,,,,,
2017-05-31,17.8,25.8,12.7,6.5,2.1,,0,0,1.1,,,,,
