calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,solar_radiation,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure,cloud_cover
2016-12-18,8.0,17.7,-0.9,0.0,9.3,,,,0.9,,,,,
2016-12-19,12.3,19.3,4.5,0.0,7.4,,,,1.4,,,,,
2016-12-20,14.8,20.8,11.9,0.5,4.0,,,,1.0,,,,,
2016-12-21,17.3,20.7,13.3,0.0,2.6,,,,2.9,,,,,
2016-12-22,16.9,20.6,13.6,15.0,0.0,,,,2.6,,,,,
2016-12-23,11.5,13.6,8.4,0.5,2.9,,,,3.2,,,,,
2016-12-24,8.7,13.7,4.4,0.0,9.0,,,,1.4,,,,,
2016-12-25,11.4,18.2,3.6,0.0,9.2,,,,2.1,,,,,
2016-12-26,16.1,21.5,11.0,3.5,4.6,,,,1.7,,,,,
2016-12-27,12.5,18.6,4.8,1.5,0.4,,,,3.6,,,,,
2016-12-28,6.9,13.0,0.5,0.0,9.6,,,,1.5,,,,,
2016-12-29,7.4,12.3,1.5,0.0,2.7,,,,1.6,,,,,
2016-12-30,4.5,12.7,-2.4,0.0,9.6,,,,1.1,,,,,
2016-12-31,6.5,14.6,-1.8,0.0,9.6,,,,1.2,,,,,
2017-01-01,7.0,16.1,-0.3,0.0,9.7,,,,1.1,,,,,
2017-01-02,10.3,17.7,2.9,0.0,5.7,,,,1.5,,,,,
2017-01-03,10.5,17.5,1.9,0.0,9.6,,,,1.8,,,,,
2017-01-04,7.7,17.4,-0.9,0.0,9.3,,,,1.1,,,,,
2017-01-05,9.4,13.7,2.7,0.0,0.6,,,,2.1,,,,,
2017-01-06,8.2,10.4,6.6,9.0,0.0,,,,3.2,,,,,
2017-01-07,11.8,14.7,8.0,7.5,0.5,,,,3.8,,,,,
2017-01-08,14.7,19.5,12.1,11.5,4.7,,,,3.3,,,,,
2017-01-09,11.0,15.4,2.7,0.0,7.1,,,,2.3,,,,,
2017-01-10,7.1,12.9,0.8,0.0,2.6,,,,1.6,,,,,
2017-01-11,7.1,11.6,1.7,0.0,4.1,,,,1.9,,,,,
2017-01-12,7.6,10.6,4.7,0.0,0.7,,,,1.6,,,,,
2017-01-13,8.3,11.4,6.1,0.0,7.8,,,,2.3,,,,,
2017-01-14,6.8,9.8,4.3,0.0,8.8,,,,3.2,,,,,
2017-01-15,3.9,8.0,-2.6,0.0,9.8,,,,2.0,,,,,
2017-01-16,2.8,11.0,-4.5,0.0,9.6,,,,1.3,,,,,
2017-01-17,4.8,13.1,-4.3,0.0,9.5,,,,1.3,,,,,
2017-01-18,8.5,10.9,5.6,6.0,0.1,,,,2.6,,,,,
2017-01-19,10.3,15.6,7.1,0.5,4.0,,,,0.8,,,,,
2017-01-20,7.9,11.2,3.7,2.0,1.2,,,,3.7,,,,,
2017-01-21,4.6,10.6,-2.3,0.0,9.6,,,,1.6,,,,,
2017-01-22,5.9,10.8,-0.4,0.0,3.6,,,,2.6,,,,,
2017-01-23,4.3,6.8,0.5,0.0,6.3,,,,3.2,,,,,
2017-01-24,2.3,8.4,-2.9,0.0,5.6,,,,1.8,,,,,
2017-01-25,1.4,9.8,-6.2,0.0,9.8,,,,1.1,,,,,
2017-01-26,3.3,12.7,-5.1,0.0,10.2,,,,1.1,,,,,
2017-01-27,6.7,16.0,-1.6,0.0,3.0,,,,1.2,,,,,
2017-01-28,8.8,16.5,1.4,0.0,9.1,,,,1.2,,,,,
2017-01-29,12.3,19.2,5.3,4.0,0.1,,,,1.3,,,,,
2017-01-30,12.4,19.4,3.5,4.5,5.5,,,,3.9,,,,,
2017-01-31,6.6,13.6,-2.2,0.0,9.0,,,,1.1,,,,,
2017-02-01,7.6,13.0,1.3,0.0,3.5,,,,1.7,,,,,
2017-02-02,5.1,14.5,-2.7,0.0,10.3,,,,1.3,,,,,
2017-02-03,6.5,16.1,-4.3,0.0,9.9,,,,1.4,,,,,
2017-02-04,8.5,14.5,2.7,0.0,0.5,,,,0.8,,,,,
2017-02-05,11.5,17.0,4.7,28.5,0.0,,,,2.3,,,,,
2017-02-06,9.0,13.7,1.7,0.0,10.0,,,,3.2,,,,,
2017-02-07,5.7,13.7,-1.1,0.0,9.1,,,,1.3,,,,,
2017-02-08,7.7,14.7,-0.9,0.0,7.2,,,,1.3,,,,,
2017-02-09,6.6,9.8,3.3,4.5,2.9,,,,3.1,,,,,
2017-02-10,3.2,6.2,0.8,0.0,4.4,,,,2.8,,,,,
2017-02-11,4.0,7.8,-0.2,0.0,8.6,,,,2.7,,,,,
2017-02-12,4.5,10.3,-0.9,0.0,6.3,,,,1.8,,,,,
2017-02-13,4.8,12.2,-3.5,0.0,10.5,,,,1.7,,,,,
2017-02-14,6.5,13.6,-1.0,0.0,8.4,,,,1.7,,,,,
2017-02-15,5.8,14.0,-2.3,0.0,10.3,,,,1.4,,,,,
2017-02-16,8.9,18.2,-2.2,0.0,9.3,,,,1.4,,,,,
2017-02-17,15.1,21.5,8.0,2.0,3.1,,,,2.8,,,,,
2017-02-18,10.2,13.5,6.3,0.0,9.7,,,,3.9,,,,,
2017-02-19,8.2,14.5,-0.8,0.0,10.6,,,,2.0,,,,,
2017-02-20,14.3,20.3,6.5,34.5,0.7,,,,4.9,,,,,
2017-02-21,8.7,14.4,2.2,0.0,10.7,,,,1.7,,,,,
2017-02-22,11.9,19.3,4.3,6.0,0.9,,,,2.9,,,,,
2017-02-23,11.1,19.5,6.2,39.0,1.8,,,,3.9,,,,,
2017-02-24,7.1,12.2,2.2,0.0,4.9,,,,1.7,,,,,
2017-02-25,6.0,13.1,-1.1,0.0,8.9,,,,1.6,,,,,
2017-02-26,6.5,11.4,1.5,0.0,0.0,,,,1.0,,,,,
2017-02-27,6.9,14.9,-0.4,0.0,10.1,,,,1.5,,,,,
2017-02-28,8.7,16.4,0.7,0.0,10.6,,,,1.6,,,,,
2017-03-01,8.1,12.1,4.9,3.5,0.0,,,,1.2,,,,,
2017-03-02,8.8,13.1,5.2,7.5,5.2,,,,2.5,,,,,
2017-03-03,7.5,14.8,-0.7,0.0,10.7,,,,1.7,,,,,
2017-03-04,9.3,17.2,1.0,0.0,10.8,,,,1.6,,,,,
2017-03-05,8.7,11.7,4.4,17.5,0.0,,,,1.2,,,,,
2017-03-06,10.2,15.1,5.3,1.5,5.5,,,,2.3,,,,,
2017-03-07,7.8,12.4,2.2,0.0,8.7,,,,2.8,,,,,
2017-03-08,7.4,11.0,5.1,0.5,6.7,,,,3.2,,,,,
2017-03-09,8.4,13.3,3.0,1.5,8.8,,,,2.7,,,,,
2017-03-10,10.5,15.7,4.7,0.0,5.4,,,,2.3,,,,,
2017-03-11,9.5,17.8,0.7,0.0,11.1,,,,1.5,,,,,
2017-03-12,11.0,18.6,2.1,0.0,8.3,,,,1.3,,,,,
2017-03-13,10.9,12.1,9.7,19.5,0.0,,,,3.2,,,,,
2017-03-14,11.7,17.4,6.1,4.5,8.1,,,,2.1,,,,,
2017-03-15,9.7,15.3,4.6,0.0,11.3,,,,2.6,,,,,
2017-03-16,8.8,13.8,2.2,0.0,1.4,,,,1.4,,,,,
2017-03-17,11.1,18.2,3.5,0.0,11.1,,,,1.8,,,,,
2017-03-18,11.6,16.0,4.4,0.0,1.0,,,,1.8,,,,,
2017-03-19,13.5,17.0,10.3,0.0,0.4,,,,3.2,,,,,
2017-03-20,12.9,14.1,11.6,18.5,0.0,,,,4.5,,,,,
2017-03-21,13.4,17.3,8.5,2.5,7.7,,,,2.6,,,,,
2017-03-22,11.1,16.8,2.9,0.0,8.3,,,,1.7,,,,,
2017-03-23,9.4,11.9,8.6,9.0,0.0,,,,3.0,,,,,
2017-03-24,11.4,16.4,6.4,0.0,4.8,,,,2.2,,,,,
2017-03-25,9.3,10.5,7.0,7.5,0.0,,,,3.3,,,,,
2017-03-26,10.8,16.8,5.6,3.5,8.3,,,,2.2,,,,,
2017-03-27,10.3,14.4,7.5,4.0,7.4,,,,2.9,,,,,
2017-03-28,10.4,16.2,4.1,0.0,11.6,,,,2.1,,,,,
2017-03-29,11.2,16.3,6.5,7.5,0.1,,,,1.0,,,,,
2017-03-30,14.7,21.1,10.5,4.0,6.6,,,,1.8,,,,,
2017-03-31,11.9,13.1,10.6,27.0,0.0,,,,2.0,,,,,
2017-04-01,12.6,18.0,8.8,0.0,7.4,,,,1.8,,,,,
2017-04-02,11.4,16.0,6.5,0.0,11.2,,,,2.4,,,,,
2017-04-03,11.0,18.7,1.3,0.0,12.1,,,,2.3,,,,,
2017-04-04,13.6,23.0,2.7,0.0,12.0,,,,1.7,,,,,
2017-04-05,15.8,20.9,8.6,0.0,0.9,,,,1.5,,,,,
2017-04-06,17.5,21.0,15.4,5.5,0.0,,,,1.3,,,,,
2017-04-07,18.7,19.6,16.7,94.5,0.0,,,,3.4,,,,,
2017-04-08,18.9,21.8,17.2,31.5,0.2,,,,2.7,,,,,
2017-04-09,19.0,22.5,17.2,0.5,3.5,,,,2.8,,,,,
2017-04-10,16.0,18.3,14.5,64.5,0.0,,,,4.7,,,,,
2017-04-11,17.0,20.3,13.8,2.0,2.7,,,,3.9,,,,,
2017-04-12,15.4,21.7,7.7,0.0,11.8,,,,2.3,,,,,
2017-04-13,15.1,22.6,6.3,0.0,12.1,,,,1.8,,,,,
2017-04-14,15.1,22.6,5.4,0.0,12.1,,,,2.1,,,,,
2017-04-15,19.3,25.5,12.0,0.0,8.3,,,,2.3,,,,,
2017-04-16,19.2,21.2,17.6,90.0,0.0,,,,1.7,,,,,
2017-04-17,19.9,22.8,17.3,33.0,0.1,,,,3.8,,,,,
2017-04-18,18.7,22.3,16.1,0.0,7.2,,,,3.8,,,,,
2017-04-19,17.1,21.2,11.4,0.0,12.3,,,,3.7,,,,,
2017-04-20,14.1,17.9,11.2,11.0,0.0,,,,2.3,,,,,
2017-04-21,16.4,21.0,12.7,2.0,0.0,,,,1.9,,,,,
2017-04-22,17.2,22.9,11.8,0.0,5.7,,,,1.5,,,,,
2017-04-23,15.8,22.8,8.9,0.0,10.4,,,,1.9,,,,,
2017-04-24,16.9,22.2,11.9,0.0,8.3,,,,3.2,,,,,
2017-04-25,18.5,23.0,14.2,0.0,1.1,,,,2.7,,,,,
2017-04-26,16.6,18.8,14.6,23.0,0.0,,,,3.1,,,,,
2017-04-27,16.3,20.9,12.7,0.0,2.5,,,,1.8,,,,,
2017-04-28,15.6,21.6,8.6,0.0,12.0,,,,2.0,,,,,
2017-04-29,18.3,22.9,12.5,0.0,12.0,,,,3.1,,,,,
2017-04-30,19.0,24.6,11.2,0.0,12.1,,,,3.1,,,,,
2017-05-01,19.2,24.3,13.9,0.0,9.5,,,,3.2,,,,,
2017-05-02,19.1,24.2,12.1,0.0,5.0,,,,3.2,,,,,
2017-05-03,18.8,20.9,17.1,16.5,1.8,,,,3.6,,,,,
2017-05-04,18.4,21.5,16.2,2.5,0.7,,,,4.2,,,,,
2017-05-05,20.2,25.0,18.3,0.5,1.7,,,,3.2,,,,,
2017-05-06,20.2,24.0,15.7,0.5,5.9,,,,2.6,,,,,
2017-05-07,18.9,23.9,11.9,0.0,5.6,,,,1.8,,,,,
2017-05-08,19.2,28.3,8.6,0.0,10.4,,,,1.8,,,,,
2017-05-09,17.9,20.9,16.6,38.0,0.0,,,,2.0,,,,,
2017-05-10,18.6,21.5,16.2,0.0,5.6,,,,4.0,,,,,
2017-05-11,20.7,27.0,14.9,0.0,11.8,,,,3.5,,,,,
2017-05-12,21.2,24.8,14.5,21.5,1.1,,,,2.9,,,,,
2017-05-13,21.1,24.6,18.3,28.5,3.3,,,,4.2,,,,,
2017-05-14,20.2,27.0,13.8,0.0,9.6,,,,2.5,,,,,
2017-05-15,17.8,25.8,9.9,0.0,8.5,,,,2.2,,,,,
2017-05-16,16.1,19.3,12.7,0.0,0.0,,,,0.9,,,,,
2017-05-17,17.3,24.7,10.7,0.0,8.7,,,,1.5,,,,,
2017-05-18,18.7,26.1,10.8,0.0,12.0,,,,1.5,,,,,
2017-05-19,20.1,28.4,11.6,0.0,12.7,,,,1.4,,,,,
2017-05-20,20.2,28.0,12.1,0.0,12.3,,,,1.8,,,,,
2017-05-21,20.4,25.9,14.8,0.0,6.9,,,,2.4,,,,,
2017-05-22,22.1,27.0,17.4,0.0,11.2,,,,3.4,,,,,
2017-05-23,22.8,28.4,17.7,0.0,12.5,,,,2.9,,,,,
2017-05-24,22.0,24.7,20.2,3.0,0.0,,,,1.5,,,,,
2017-05-25,21.5,24.4,19.3,0.5,0.0,,,,1.5,,,,,
2017-05-26,20.2,25.8,12.9,0.0,12.2,,,,3.2,,,,,
2017-05-27,18.0,25.8,9.7,0.0,12.6,,,,1.7,,,,,
2017-05-28,19.7,27.4,11.9,0.0,8.4,,,,1.4,,,,,
2017-05-29,21.7,29.4,13.8,0.0,12.3,,,,2.0,,,,,
2017-05-30,22.6,29.9,15.6,0.0,12.1,,,,2.2,,,,,
2017-05-31,21.1,24.9,17.2,0.0,0.2,,,,0.9,,,,,
